"continent","country","parent_company","plastic_type","n_pieces"
"Asia","Philippines","Emperador Distillers Inc.","pp",0
"Asia","Philippines","Emperador Distillers Inc.","ps",0
"Asia","Philippines","Emperador Distillers Inc.","pvc",0
"Asia","Philippines","Ground Black Pepper","hdpe",0
"Asia","Philippines","Ground Black Pepper","ldpe",0
"Asia","Philippines","Ground Black Pepper","o",3
"Asia","Philippines","Ground Black Pepper","pet",0
"Asia","Philippines","Ground Black Pepper","pp",0
"Asia","Philippines","Ground Black Pepper","ps",0
"Asia","Philippines","Ground Black Pepper","pvc",0
"Asia","Philippines","Pretzels","hdpe",0
"Asia","Philippines","Pretzels","ldpe",0
"Asia","Philippines","Pretzels","o",3
"Asia","Philippines","Pretzels","pet",0
"Asia","Philippines","Pretzels","pp",0
"Asia","Philippines","Pretzels","ps",0
"Asia","Philippines","Pretzels","pvc",0
"Asia","Philippines","Puregold","hdpe",0
"Asia","Philippines","Puregold","ldpe",0
"Asia","Philippines","Puregold","o",3
"Asia","Philippines","Puregold","pet",0
"Asia","Philippines","Puregold","pp",0
"Asia","Philippines","Puregold","ps",0
"Asia","Philippines","Puregold","pvc",0
"Asia","Philippines","Mabuhay Biscuit Corporation","hdpe",0
"Asia","Philippines","Mabuhay Biscuit Corporation","ldpe",0
"Asia","Philippines","Mabuhay Biscuit Corporation","o",3
"Asia","Philippines","Mabuhay Biscuit Corporation","pet",0
"Asia","Philippines","Mabuhay Biscuit Corporation","pp",0
"Asia","Philippines","Mabuhay Biscuit Corporation","ps",0
"Asia","Philippines","Mabuhay Biscuit Corporation","pvc",0
"Asia","Philippines","Rebisco Bravo","hdpe",0
"Asia","Philippines","Rebisco Bravo","ldpe",0
"Asia","Philippines","Rebisco Bravo","o",3
"Asia","Philippines","Rebisco Bravo","pet",0
"Asia","Philippines","Rebisco Bravo","pp",0
"Asia","Philippines","Rebisco Bravo","ps",0
"Asia","Philippines","Rebisco Bravo","pvc",0
"Asia","Philippines","Food Products Inc.","hdpe",0
"Asia","Philippines","Food Products Inc.","ldpe",0
"Asia","Philippines","Food Products Inc.","o",3
"Asia","Philippines","Food Products Inc.","pet",0
"Asia","Philippines","Food Products Inc.","pp",0
"Asia","Philippines","Food Products Inc.","ps",0
"Asia","Philippines","Food Products Inc.","pvc",0
"Asia","Philippines","Green Cross Inc.","hdpe",3
"Asia","Philippines","Green Cross Inc.","ldpe",0
"Asia","Philippines","Green Cross Inc.","o",0
"Asia","Philippines","Green Cross Inc.","pet",0
"Asia","Philippines","Green Cross Inc.","pp",0
"Asia","Philippines","Green Cross Inc.","ps",0
"Asia","Philippines","Green Cross Inc.","pvc",0
"Asia","Philippines","Banana Ketchup","hdpe",0
"Asia","Philippines","Banana Ketchup","ldpe",0
"Asia","Philippines","Banana Ketchup","o",3
"Asia","Philippines","Banana Ketchup","pet",0
"Asia","Philippines","Banana Ketchup","pp",0
"Asia","Philippines","Banana Ketchup","ps",0
"Asia","Philippines","Banana Ketchup","pvc",0
"Asia","Philippines","Pt. Sayap Masutama","hdpe",0
"Asia","Philippines","Pt. Sayap Masutama","ldpe",3
"Asia","Philippines","Pt. Sayap Masutama","o",0
"Asia","Philippines","Pt. Sayap Masutama","pet",0
"Asia","Philippines","Pt. Sayap Masutama","pp",0
"Asia","Philippines","Pt. Sayap Masutama","ps",0
"Asia","Philippines","Pt. Sayap Masutama","pvc",0
"Asia","Philippines","Titus","hdpe",0
"Asia","Philippines","Titus","ldpe",0
"Asia","Philippines","Titus","o",3
"Asia","Philippines","Titus","pet",0
"Asia","Philippines","Titus","pp",0
"Asia","Philippines","Titus","ps",0
"Asia","Philippines","Titus","pvc",0
"Asia","Philippines","Regent Foods Corp","hdpe",0
"Asia","Philippines","Regent Foods Corp","ldpe",0
"Asia","Philippines","Regent Foods Corp","o",3
"Asia","Philippines","Regent Foods Corp","pet",0
"Asia","Philippines","Regent Foods Corp","pp",0
"Asia","Philippines","Regent Foods Corp","ps",0
"Asia","Philippines","Regent Foods Corp","pvc",0
"Asia","Philippines","ECO","hdpe",0
"Asia","Philippines","ECO","ldpe",1
"Asia","Philippines","ECO","o",2
"Asia","Philippines","ECO","pet",0
"Asia","Philippines","ECO","pp",0
"Asia","Philippines","ECO","ps",0
"Asia","Philippines","ECO","pvc",0
"Asia","Philippines","Care Product","hdpe",0
"Asia","Philippines","Care Product","ldpe",0
"Asia","Philippines","Care Product","o",3
"Asia","Philippines","Care Product","pet",0
"Asia","Philippines","Care Product","pp",0
"Asia","Philippines","Care Product","ps",0
"Asia","Philippines","Care Product","pvc",0
"Asia","Philippines","MBC","hdpe",0
"Asia","Philippines","MBC","ldpe",0
"Asia","Philippines","MBC","o",3
"Asia","Philippines","MBC","pet",0
"Asia","Philippines","MBC","pp",0
"Asia","Philippines","MBC","ps",0
"Asia","Philippines","MBC","pvc",0
"Asia","Philippines","Unahco Inc","hdpe",0
"Asia","Philippines","Unahco Inc","ldpe",0
"Asia","Philippines","Unahco Inc","o",0
"Asia","Philippines","Unahco Inc","pet",3
"Asia","Philippines","Unahco Inc","pp",0
"Asia","Philippines","Unahco Inc","ps",0
"Asia","Philippines","Unahco Inc","pvc",0
"Asia","Philippines","Unilab","hdpe",0
"Asia","Philippines","Unilab","ldpe",0
"Asia","Philippines","Unilab","o",3
"Asia","Philippines","Unilab","pet",0
"Asia","Philippines","Unilab","pp",0
"Asia","Philippines","Unilab","ps",0
"Asia","Philippines","Unilab","pvc",0
"Asia","Philippines","Nabati Snack Corporation","hdpe",0
"Asia","Philippines","Nabati Snack Corporation","ldpe",0
"Asia","Philippines","Nabati Snack Corporation","o",2
"Asia","Philippines","Nabati Snack Corporation","pet",0
"Asia","Philippines","Nabati Snack Corporation","pp",0
"Asia","Philippines","Nabati Snack Corporation","ps",0
"Asia","Philippines","Nabati Snack Corporation","pvc",0
"Asia","Philippines","Lychee","hdpe",0
"Asia","Philippines","Lychee","ldpe",0
"Asia","Philippines","Lychee","o",2
"Asia","Philippines","Lychee","pet",0
"Asia","Philippines","Lychee","pp",0
"Asia","Philippines","Lychee","ps",0
"Asia","Philippines","Lychee","pvc",0
"Asia","Philippines","Malabon Soap and Oil Industrial Co.","hdpe",0
"Asia","Philippines","Malabon Soap and Oil Industrial Co.","ldpe",0
"Asia","Philippines","Malabon Soap and Oil Industrial Co.","o",0
"Asia","Philippines","Malabon Soap and Oil Industrial Co.","pet",0
"Asia","Philippines","Malabon Soap and Oil Industrial Co.","pp",2
"Asia","Philippines","Malabon Soap and Oil Industrial Co.","ps",0
"Asia","Philippines","Malabon Soap and Oil Industrial Co.","pvc",0
"Asia","Philippines","Marklene Fabricate Corporation","hdpe",0
"Asia","Philippines","Marklene Fabricate Corporation","ldpe",0
"Asia","Philippines","Marklene Fabricate Corporation","o",2
"Asia","Philippines","Marklene Fabricate Corporation","pet",0
"Asia","Philippines","Marklene Fabricate Corporation","pp",0
"Asia","Philippines","Marklene Fabricate Corporation","ps",0
"Asia","Philippines","Marklene Fabricate Corporation","pvc",0
"Asia","Philippines","Mang Juan'S Chicharon","hdpe",0
"Asia","Philippines","Mang Juan'S Chicharon","ldpe",0
"Asia","Philippines","Mang Juan'S Chicharon","o",2
"Asia","Philippines","Mang Juan'S Chicharon","pet",0
"Asia","Philippines","Mang Juan'S Chicharon","pp",0
"Asia","Philippines","Mang Juan'S Chicharon","ps",0
"Asia","Philippines","Mang Juan'S Chicharon","pvc",0
"Asia","Philippines","Mister Asim","hdpe",0
"Asia","Philippines","Mister Asim","ldpe",2
"Asia","Philippines","Mister Asim","o",0
"Asia","Philippines","Mister Asim","pet",0
"Asia","Philippines","Mister Asim","pp",0
"Asia","Philippines","Mister Asim","ps",0
"Asia","Philippines","Mister Asim","pvc",0
"Asia","Philippines","Lime + Light","hdpe",0
"Asia","Philippines","Lime + Light","ldpe",0
"Asia","Philippines","Lime + Light","o",2
"Asia","Philippines","Lime + Light","pet",0
"Asia","Philippines","Lime + Light","pp",0
"Asia","Philippines","Lime + Light","ps",0
"Asia","Philippines","Lime + Light","pvc",0
"Asia","Philippines","Lion Corp. Japan","hdpe",2
"Asia","Philippines","Lion Corp. Japan","ldpe",0
"Asia","Philippines","Lion Corp. Japan","o",0
"Asia","Philippines","Lion Corp. Japan","pet",0
"Asia","Philippines","Lion Corp. Japan","pp",0
"Asia","Philippines","Lion Corp. Japan","ps",0
"Asia","Philippines","Lion Corp. Japan","pvc",0
"Asia","Philippines","Captain Seed","hdpe",0
"Asia","Philippines","Captain Seed","ldpe",0
"Asia","Philippines","Captain Seed","o",2
"Asia","Philippines","Captain Seed","pet",0
"Asia","Philippines","Captain Seed","pp",0
"Asia","Philippines","Captain Seed","ps",0
"Asia","Philippines","Captain Seed","pvc",0
"Asia","Philippines","Cattleya Note Filler","hdpe",0
"Asia","Philippines","Cattleya Note Filler","ldpe",0
"Asia","Philippines","Cattleya Note Filler","o",2
"Asia","Philippines","Cattleya Note Filler","pet",0
"Asia","Philippines","Cattleya Note Filler","pp",0
"Asia","Philippines","Cattleya Note Filler","ps",0
"Asia","Philippines","Cattleya Note Filler","pvc",0
"Asia","Philippines","Cdo","hdpe",0
"Asia","Philippines","Cdo","ldpe",2
"Asia","Philippines","Cdo","o",0
"Asia","Philippines","Cdo","pet",0
"Asia","Philippines","Cdo","pp",0
"Asia","Philippines","Cdo","ps",0
"Asia","Philippines","Cdo","pvc",0
"Asia","Philippines","CKP","hdpe",0
"Asia","Philippines","CKP","ldpe",0
"Asia","Philippines","CKP","o",2
"Asia","Philippines","CKP","pet",0
"Asia","Philippines","CKP","pp",0
"Asia","Philippines","CKP","ps",0
"Asia","Philippines","CKP","pvc",0
"Asia","Philippines","Naturals","hdpe",0
"Asia","Philippines","Naturals","ldpe",0
"Asia","Philippines","Naturals","o",2
"Asia","Philippines","Naturals","pet",0
"Asia","Philippines","Naturals","pp",0
"Asia","Philippines","Naturals","ps",0
"Asia","Philippines","Naturals","pvc",0
"Asia","Philippines","The Golden Tree Food, Inc","hdpe",0
"Asia","Philippines","The Golden Tree Food, Inc","ldpe",0
"Asia","Philippines","The Golden Tree Food, Inc","o",2
"Asia","Philippines","The Golden Tree Food, Inc","pet",0
"Asia","Philippines","The Golden Tree Food, Inc","pp",0
"Asia","Philippines","The Golden Tree Food, Inc","ps",0
"Asia","Philippines","The Golden Tree Food, Inc","pvc",0
"Asia","Philippines","Sapanan General Food Co.","hdpe",0
"Asia","Philippines","Sapanan General Food Co.","ldpe",0
"Asia","Philippines","Sapanan General Food Co.","o",0
"Asia","Philippines","Sapanan General Food Co.","pet",2
"Asia","Philippines","Sapanan General Food Co.","pp",0
"Asia","Philippines","Sapanan General Food Co.","ps",0
"Asia","Philippines","Sapanan General Food Co.","pvc",0
"Asia","Philippines","Shri Disnau Shakti Dham Foods","hdpe",0
"Asia","Philippines","Shri Disnau Shakti Dham Foods","ldpe",0
"Asia","Philippines","Shri Disnau Shakti Dham Foods","o",0
"Asia","Philippines","Shri Disnau Shakti Dham Foods","pet",0
"Asia","Philippines","Shri Disnau Shakti Dham Foods","pp",0
"Asia","Philippines","Shri Disnau Shakti Dham Foods","ps",2
"Asia","Philippines","Shri Disnau Shakti Dham Foods","pvc",0
"Asia","Philippines","Sip-Sip","hdpe",0
"Asia","Philippines","Sip-Sip","ldpe",0
"Asia","Philippines","Sip-Sip","o",2
"Asia","Philippines","Sip-Sip","pet",0
"Asia","Philippines","Sip-Sip","pp",0
"Asia","Philippines","Sip-Sip","ps",0
"Asia","Philippines","Sip-Sip","pvc",0
"Asia","Philippines","Stateline Snack Food Corporation","hdpe",0
"Asia","Philippines","Stateline Snack Food Corporation","ldpe",0
"Asia","Philippines","Stateline Snack Food Corporation","o",2
"Asia","Philippines","Stateline Snack Food Corporation","pet",0
"Asia","Philippines","Stateline Snack Food Corporation","pp",0
"Asia","Philippines","Stateline Snack Food Corporation","ps",0
"Asia","Philippines","Stateline Snack Food Corporation","pvc",0
"Asia","Philippines","Surf Fabric Conditioner","hdpe",0
"Asia","Philippines","Surf Fabric Conditioner","ldpe",0
"Asia","Philippines","Surf Fabric Conditioner","o",2
"Asia","Philippines","Surf Fabric Conditioner","pet",0
"Asia","Philippines","Surf Fabric Conditioner","pp",0
"Asia","Philippines","Surf Fabric Conditioner","ps",0
"Asia","Philippines","Surf Fabric Conditioner","pvc",0
"Asia","Philippines","TIWI","hdpe",0
"Asia","Philippines","TIWI","ldpe",0
"Asia","Philippines","TIWI","o",2
"Asia","Philippines","TIWI","pet",0
"Asia","Philippines","TIWI","pp",0
"Asia","Philippines","TIWI","ps",0
"Asia","Philippines","TIWI","pvc",0
"Asia","Philippines","TJN Pasalubong","hdpe",0
"Asia","Philippines","TJN Pasalubong","ldpe",0
"Asia","Philippines","TJN Pasalubong","o",2
"Asia","Philippines","TJN Pasalubong","pet",0
"Asia","Philippines","TJN Pasalubong","pp",0
"Asia","Philippines","TJN Pasalubong","ps",0
"Asia","Philippines","TJN Pasalubong","pvc",0
"Asia","Philippines","Tender Juicy Hotdog","hdpe",0
"Asia","Philippines","Tender Juicy Hotdog","ldpe",0
"Asia","Philippines","Tender Juicy Hotdog","o",2
"Asia","Philippines","Tender Juicy Hotdog","pet",0
"Asia","Philippines","Tender Juicy Hotdog","pp",0
"Asia","Philippines","Tender Juicy Hotdog","ps",0
"Asia","Philippines","Tender Juicy Hotdog","pvc",0
"Asia","Philippines","The Bar","hdpe",0
"Asia","Philippines","The Bar","ldpe",0
"Asia","Philippines","The Bar","o",2
"Asia","Philippines","The Bar","pet",0
"Asia","Philippines","The Bar","pp",0
"Asia","Philippines","The Bar","ps",0
"Asia","Philippines","The Bar","pvc",0
"Asia","Philippines","Ufc","hdpe",0
"Asia","Philippines","Ufc","ldpe",0
"Asia","Philippines","Ufc","o",2
"Asia","Philippines","Ufc","pet",0
"Asia","Philippines","Ufc","pp",0
"Asia","Philippines","Ufc","ps",0
"Asia","Philippines","Ufc","pvc",0
"Asia","Philippines","Nicefood Corp","hdpe",0
"Asia","Philippines","Nicefood Corp","ldpe",0
"Asia","Philippines","Nicefood Corp","o",2
"Asia","Philippines","Nicefood Corp","pet",0
"Asia","Philippines","Nicefood Corp","pp",0
"Asia","Philippines","Nicefood Corp","ps",0
"Asia","Philippines","Nicefood Corp","pvc",0
"Asia","Philippines","Alfonso","hdpe",0
"Asia","Philippines","Alfonso","ldpe",0
"Asia","Philippines","Alfonso","o",2
"Asia","Philippines","Alfonso","pet",0
"Asia","Philippines","Alfonso","pp",0
"Asia","Philippines","Alfonso","ps",0
"Asia","Philippines","Alfonso","pvc",0
"Asia","Philippines","Universal Robina Corp","hdpe",0
"Asia","Philippines","Universal Robina Corp","ldpe",0
"Asia","Philippines","Universal Robina Corp","o",0
"Asia","Philippines","Universal Robina Corp","pet",2
"Asia","Philippines","Universal Robina Corp","pp",0
"Asia","Philippines","Universal Robina Corp","ps",0
"Asia","Philippines","Universal Robina Corp","pvc",0
"Asia","Philippines","Alenter Food Inc","hdpe",0
"Asia","Philippines","Alenter Food Inc","ldpe",0
"Asia","Philippines","Alenter Food Inc","o",1
"Asia","Philippines","Alenter Food Inc","pet",0
"Asia","Philippines","Alenter Food Inc","pp",1
"Asia","Philippines","Alenter Food Inc","ps",0
"Asia","Philippines","Alenter Food Inc","pvc",0
"Asia","Philippines","Vita Plus","hdpe",0
"Asia","Philippines","Vita Plus","ldpe",2
"Asia","Philippines","Vita Plus","o",0
"Asia","Philippines","Vita Plus","pet",0
"Asia","Philippines","Vita Plus","pp",0
"Asia","Philippines","Vita Plus","ps",0
"Asia","Philippines","Vita Plus","pvc",0
"Asia","Philippines","Wet","hdpe",0
"Asia","Philippines","Wet","ldpe",0
"Asia","Philippines","Wet","o",2
"Asia","Philippines","Wet","pet",0
"Asia","Philippines","Wet","pp",0
"Asia","Philippines","Wet","ps",0
"Asia","Philippines","Wet","pvc",0
"Asia","Philippines","Whatta Flakes","hdpe",0
"Asia","Philippines","Whatta Flakes","ldpe",0
"Asia","Philippines","Whatta Flakes","o",2
"Asia","Philippines","Whatta Flakes","pet",0
"Asia","Philippines","Whatta Flakes","pp",0
"Asia","Philippines","Whatta Flakes","ps",0
"Asia","Philippines","Whatta Flakes","pvc",0
"Asia","Philippines","Whattatops","hdpe",0
"Asia","Philippines","Whattatops","ldpe",0
"Asia","Philippines","Whattatops","o",2
"Asia","Philippines","Whattatops","pet",0
"Asia","Philippines","Whattatops","pp",0
"Asia","Philippines","Whattatops","ps",0
"Asia","Philippines","Whattatops","pvc",0
"Asia","Philippines","7-Eleven","hdpe",0
"Asia","Philippines","7-Eleven","ldpe",0
"Asia","Philippines","7-Eleven","o",2
"Asia","Philippines","7-Eleven","pet",0
"Asia","Philippines","7-Eleven","pp",0
"Asia","Philippines","7-Eleven","ps",0
"Asia","Philippines","7-Eleven","pvc",0
"Asia","Philippines","Yari Ka","hdpe",0
"Asia","Philippines","Yari Ka","ldpe",0
"Asia","Philippines","Yari Ka","o",2
"Asia","Philippines","Yari Ka","pet",0
"Asia","Philippines","Yari Ka","pp",0
"Asia","Philippines","Yari Ka","ps",0
"Asia","Philippines","Yari Ka","pvc",0
"Asia","Philippines","Richeese","hdpe",0
"Asia","Philippines","Richeese","ldpe",0
"Asia","Philippines","Richeese","o",2
"Asia","Philippines","Richeese","pet",0
"Asia","Philippines","Richeese","pp",0
"Asia","Philippines","Richeese","ps",0
"Asia","Philippines","Richeese","pvc",0
"Asia","Philippines","Rfm Corporation","hdpe",0
"Asia","Philippines","Rfm Corporation","ldpe",2
"Asia","Philippines","Rfm Corporation","o",0
"Asia","Philippines","Rfm Corporation","pet",0
"Asia","Philippines","Rfm Corporation","pp",0
"Asia","Philippines","Rfm Corporation","ps",0
"Asia","Philippines","Rfm Corporation","pvc",0
"Asia","Philippines","Regina'S Bakeshop","hdpe",0
"Asia","Philippines","Regina'S Bakeshop","ldpe",0
"Asia","Philippines","Regina'S Bakeshop","o",2
"Asia","Philippines","Regina'S Bakeshop","pet",0
"Asia","Philippines","Regina'S Bakeshop","pp",0
"Asia","Philippines","Regina'S Bakeshop","ps",0
"Asia","Philippines","Regina'S Bakeshop","pvc",0
"Asia","Philippines","Regent Food Corporation","hdpe",0
"Asia","Philippines","Regent Food Corporation","ldpe",0
"Asia","Philippines","Regent Food Corporation","o",2
"Asia","Philippines","Regent Food Corporation","pet",0
"Asia","Philippines","Regent Food Corporation","pp",0
"Asia","Philippines","Regent Food Corporation","ps",0
"Asia","Philippines","Regent Food Corporation","pvc",0
"Asia","Philippines","Nissin","hdpe",0
"Asia","Philippines","Nissin","ldpe",0
"Asia","Philippines","Nissin","o",2
"Asia","Philippines","Nissin","pet",0
"Asia","Philippines","Nissin","pp",0
"Asia","Philippines","Nissin","ps",0
"Asia","Philippines","Nissin","pvc",0
"Asia","Philippines","P.T. Harum Alam Segar","hdpe",0
"Asia","Philippines","P.T. Harum Alam Segar","ldpe",0
"Asia","Philippines","P.T. Harum Alam Segar","o",2
"Asia","Philippines","P.T. Harum Alam Segar","pet",0
"Asia","Philippines","P.T. Harum Alam Segar","pp",0
"Asia","Philippines","P.T. Harum Alam Segar","ps",0
"Asia","Philippines","P.T. Harum Alam Segar","pvc",0
"Asia","Philippines","Burger Junction","hdpe",0
"Asia","Philippines","Burger Junction","ldpe",0
"Asia","Philippines","Burger Junction","o",2
"Asia","Philippines","Burger Junction","pet",0
"Asia","Philippines","Burger Junction","pp",0
"Asia","Philippines","Burger Junction","ps",0
"Asia","Philippines","Burger Junction","pvc",0
"Asia","Philippines","Perfetti Melle","hdpe",0
"Asia","Philippines","Perfetti Melle","ldpe",0
"Asia","Philippines","Perfetti Melle","o",2
"Asia","Philippines","Perfetti Melle","pet",0
"Asia","Philippines","Perfetti Melle","pp",0
"Asia","Philippines","Perfetti Melle","ps",0
"Asia","Philippines","Perfetti Melle","pvc",0
"Asia","Philippines","Perfetti Van","hdpe",0
"Asia","Philippines","Perfetti Van","ldpe",2
"Asia","Philippines","Perfetti Van","o",0
"Asia","Philippines","Perfetti Van","pet",0
